"year_month","CustomerID","recency","frequency","monetary","r_score","f_score","m_score"
"2011-07","17367","9999","0","0","1","2","2"
"2011-07","17368","41","2","725.95","3","5","5"
"2011-07","17370","37","1","110.69999999999999","4","3","3"
"2011-07","17371","9999","0","0","1","2","2"
"2011-07","17372","34","2","315.83","4","5","4"
"2011-07","17373","2","1","142.05","5","3","3"
"2011-07","17374","86","1","303.82","1","4","4"
"2011-07","17375","67","1","113.73","2","3","3"
"2011-07","17376","9999","0","0","1","2","2"
"2011-07","17377","41","1","133.07","3","3","3"
"2011-07","17379","9999","0","0","1","2","2"
"2011-07","17381","19","6","4271.32","5","5","5"
"2011-07","17382","9999","0","0","1","2","2"
"2011-07","17383","9999","0","0","1","2","2"
"2011-07","17384","87","1","227.65","1","4","4"
"2011-07","17385","9999","0","0","1","2","2"
"2011-07","17386","33","2","613.32","4","5","5"
"2011-07","17387","9999","0","0","1","2","2"
"2011-07","17388","0","2","571.4300000000001","5","5","5"
"2011-07","17389","2","13","3822.34","5","5","5"
"2011-07","17391","31","2","508.8","4","5","5"
"2011-07","17392","9999","0","0","1","2","2"
"2011-07","17394","87","1","203.86999999999998","1","4","4"
"2011-07","17396","16","5","4404.3","5","5","5"
"2011-07","17397","9999","0","0","1","2","2"
"2011-07","17398","78","1","222.77","2","4","4"
"2011-07","17400","78","1","243.75","2","4","4"
"2011-07","17402","34","2","377.94","4","5","4"
"2011-07","17403","9999","0","0","1","2","2"
"2011-07","17404","0","3","9016.56","5","5","5"
"2011-07","17405","18","1","393.31","5","4","4"
"2011-07","17406","9999","0","0","1","2","2"
"2011-07","17408","31","1","32.65","4","3","3"
"2011-07","17409","52","1","511.3","3","4","5"
"2011-07","17410","83","1","302.40000000000003","1","4","4"
"2011-07","17411","9999","0","0","1","2","2"
"2011-07","17412","64","1","120.7","2","3","3"
"2011-07","17414","52","1","598","3","4","5"
"2011-07","17415","9999","0","0","1","2","2"
"2011-07","17416","44","3","2271.04","3","5","5"
"2011-07","17418","9999","0","0","1","2","2"
"2011-07","17419","11","1","614.2","5","4","5"
"2011-07","17420","39","1","260.66","4","4","4"
"2011-07","17422","10","3","974.93","5","5","5"
"2011-07","17423","85","1","449.42","1","4","4"
"2011-07","17425","9999","0","0","1","2","2"
"2011-07","17426","43","2","2085.35","3","5","5"
"2011-07","17427","9999","0","0","1","2","2"
"2011-07","17428","24","8","3779.13","4","5","5"
"2011-07","17429","53","2","376.14","3","5","4"
"2011-07","17430","9999","0","0","1","2","2"
"2011-07","17431","9999","0","0","1","2","2"
"2011-07","17432","9999","0","0","1","2","2"
"2011-07","17433","9999","0","0","1","2","2"
"2011-07","17434","9999","0","0","1","2","2"
"2011-07","17436","9999","0","0","1","2","2"
"2011-07","17438","9999","0","0","1","2","2"
"2011-07","17440","24","1","61.8","4","3","3"
"2011-07","17442","32","2","628.18","4","5","5"
"2011-07","17443","87","1","534.24","1","4","5"
"2011-07","17444","15","3","2940.04","5","5","5"
"2011-07","17446","44","1","52.800000000000004","3","3","3"
"2011-07","17447","9999","0","0","1","2","2"
"2011-07","17449","9999","0","0","1","2","2"
"2011-07","17450","2","8","31916.3","5","5","5"
"2011-07","17451","9999","0","0","1","2","2"
"2011-07","17453","9999","0","0","1","2","2"
"2011-07","17454","60","1","104","3","3","3"
"2011-07","17455","71","1","131.7","2","3","3"
"2011-07","17456","9999","0","0","1","2","2"
"2011-07","17457","72","1","367.2","2","4","4"
"2011-07","17458","9999","0","0","1","2","2"
"2011-07","17459","9999","0","0","1","2","2"
"2011-07","17460","9999","0","0","1","2","2"
"2011-07","17461","9999","0","0","1","2","2"
"2011-07","17462","9999","0","0","1","2","2"
"2011-07","17463","44","1","301.88","3","4","4"
"2011-07","17464","26","1","289.96","4","4","4"
"2011-07","17466","9999","0","0","1","2","2"
"2011-07","17468","9999","0","0","1","2","2"
"2011-07","17469","25","2","746.07","4","5","5"
"2011-07","17470","85","1","140.57999999999998","1","3","3"
"2011-07","17472","59","1","259.27","3","4","4"
"2011-07","17475","9999","0","0","1","2","2"
"2011-07","17480","9999","0","0","1","2","2"
"2011-07","17481","9999","0","0","1","2","2"
"2011-07","17483","2","2","274.74","5","5","4"
"2011-07","17486","9999","0","0","1","2","2"
"2011-07","17489","80","1","208.56","2","4","4"
"2011-07","17490","44","1","305.2","3","4","4"
"2011-07","17491","1","2","470.45","5","5","4"
"2011-07","17492","9999","0","0","1","2","2"
"2011-07","17495","9999","0","0","1","2","2"
"2011-07","17496","9999","0","0","1","2","2"
"2011-07","17498","9999","0","0","1","2","2"
"2011-07","17499","9999","0","0","1","2","2"
"2011-07","17500","9999","0","0","1","2","2"
"2011-07","17501","88","2","288.6","1","5","4"
"2011-07","17502","9999","0","0","1","2","2"
"2011-07","17503","9999","0","0","1","2","2"
"2011-07","17504","74","6","1350.59","2","5","5"
"2011-07","17505","29","2","1145.84","4","5","5"
"2011-07","17506","9999","0","0","1","2","2"
"2011-07","17507","9999","0","0","1","2","2"
"2011-07","17508","9999","0","0","1","2","2"
"2011-07","17509","9999","0","0","1","2","2"
"2011-07","17510","9999","0","0","1","2","2"
"2011-07","17511","10","6","19218.61","5","5","5"
"2011-07","17512","22","3","448.3","4","5","4"
"2011-07","17513","9999","0","0","1","2","2"
"2011-07","17514","9999","0","0","1","2","2"
"2011-07","17515","74","1","139.19","2","3","3"
"2011-07","17516","85","1","127.38","1","3","3"
"2011-07","17517","9999","0","0","1","2","2"
"2011-07","17519","1","3","839.25","5","5","5"
"2011-07","17520","9999","0","0","1","2","2"
"2011-07","17521","67","1","159.56","2","4","4"
"2011-07","17522","6","4","912.25","5","5","5"
"2011-07","17523","9999","0","0","1","2","2"
"2011-07","17524","9999","0","0","1","2","2"
"2011-07","17525","9999","0","0","1","2","2"
"2011-07","17526","9999","0","0","1","2","2"
"2011-07","17527","86","1","292.11","1","4","4"
"2011-07","17528","9999","0","0","1","2","2"
"2011-07","17530","74","1","246.89","2","4","4"
"2011-07","17531","58","1","296.7","3","4","4"
"2011-07","17534","9999","0","0","1","2","2"
"2011-07","17535","9999","0","0","1","2","2"
"2011-07","17536","45","1","76.5","3","3","3"
"2011-07","17537","9999","0","0","1","2","2"
"2011-07","17538","9999","0","0","1","2","2"
"2011-07","17540","9999","0","0","1","2","2"
"2011-07","17542","9999","0","0","1","2","2"
"2011-07","17545","9999","0","0","1","2","2"
"2011-07","17548","9999","0","0","1","2","2"
"2011-07","17549","9999","0","0","1","2","2"
"2011-07","17550","65","2","110.94","2","5","3"
"2011-07","17551","9999","0","0","1","2","2"
"2011-07","17552","9999","0","0","1","2","2"
"2011-07","17553","9999","0","0","1","2","2"
"2011-07","17554","16","1","772.43","5","4","5"
"2011-07","17555","9999","0","0","1","2","2"
"2011-07","17556","73","1","157.9","2","4","4"
"2011-07","17557","9999","0","0","1","2","2"
"2011-07","17560","23","2","543.73","4","5","5"
"2011-07","17561","9999","0","0","1","2","2"
"2011-07","17562","24","2","409.1","4","5","4"
"2011-07","17564","9999","0","0","1","2","2"
"2011-07","17566","9999","0","0","1","2","2"
"2011-07","17567","17","1","461.08","5","4","4"
"2011-07","17569","9999","0","0","1","2","2"
"2011-07","17571","13","1","201.25","5","4","4"
"2011-07","17572","9999","0","0","1","2","2"
"2011-07","17573","9999","0","0","1","2","2"
"2011-07","17574","9999","0","0","1","2","2"
"2011-07","17576","18","3","705.39","5","5","5"
"2011-07","17578","86","1","143.46","1","3","3"
"2011-07","17579","5","2","270.86","5","5","4"
"2011-07","17580","9999","0","0","1","2","2"
"2011-07","17581","26","9","3039.85","4","5","5"
"2011-07","17582","9999","0","0","1","2","2"
"2011-07","17584","9999","0","0","1","2","2"
"2011-07","17585","38","1","291.99","4","4","4"
"2011-07","17588","40","1","305.04","4","4","4"
"2011-07","17589","19","2","1252.3","5","5","5"
"2011-07","17590","9999","0","0","1","2","2"
"2011-07","17591","71","1","455.82","2","4","4"
"2011-07","17593","12","2","1600.6200000000001","5","5","5"
"2011-07","17594","9999","0","0","1","2","2"
"2011-07","17595","9999","0","0","1","2","2"
"2011-07","17596","4","2","991.82","5","5","5"
"2011-07","17597","81","1","2044.3700000000001","1","5","5"
"2011-07","17600","9999","0","0","1","2","2"
"2011-07","17601","9999","0","0","1","2","2"
"2011-07","17602","9999","0","0","1","2","2"
"2011-07","17603","9999","0","0","1","2","2"
"2011-07","17604","85","1","173.12","1","4","4"
"2011-07","17608","9999","0","0","1","2","2"
"2011-07","17609","9999","0","0","1","2","2"
"2011-07","17611","23","3","705.8100000000001","4","5","5"
"2011-07","17612","16","2","726.6","5","5","5"
"2011-07","17613","37","3","778.59","4","5","5"
"2011-07","17614","9999","0","0","1","2","2"
"2011-07","17615","71","2","272.3","2","5","4"
"2011-07","17616","41","1","163.2","3","4","4"
"2011-07","17618","9999","0","0","1","2","2"
"2011-07","17619","9999","0","0","1","2","2"
"2011-07","17620","9999","0","0","1","2","2"
"2011-07","17621","9999","0","0","1","2","2"
"2011-07","17623","9999","0","0","1","2","2"
"2011-07","17624","86","1","400.3","1","4","4"
"2011-07","17625","8","1","685.1","5","4","5"
"2011-07","17628","9999","0","0","1","2","2"
"2011-07","17629","39","2","210.12","4","5","4"
"2011-07","17630","37","1","168.1","4","4","4"
"2011-07","17631","5","1","113.95","5","3","3"
"2011-07","17633","9999","0","0","1","2","2"
"2011-07","17634","80","2","409.23","2","5","4"
"2011-07","17636","9999","0","0","1","2","2"
"2011-07","17637","9999","0","0","1","2","2"
"2011-07","17639","9999","0","0","1","2","2"
"2011-07","17640","9999","0","0","1","2","2"
"2011-07","17642","44","1","395.3","3","4","4"
"2011-07","17643","9999","0","0","1","2","2"
"2011-07","17644","17","5","868.3","5","5","5"
"2011-07","17646","87","1","411.54","1","4","4"
"2011-07","17647","9999","0","0","1","2","2"
"2011-07","17648","60","2","523.52","3","5","5"
"2011-07","17649","6","1","868.49","5","4","5"
"2011-07","17650","9999","0","0","1","2","2"
"2011-07","17651","23","4","1148.01","4","5","5"
"2011-07","17652","12","4","2081.33","5","5","5"
"2011-07","17653","9999","0","0","1","2","2"
"2011-07","17654","9999","0","0","1","2","2"
"2011-07","17655","78","1","306","2","4","4"
"2011-07","17656","9999","0","0","1","2","2"
"2011-07","17658","79","1","317.6","2","4","4"
"2011-07","17659","37","3","667.92","4","5","5"
"2011-07","17660","9","1","196","5","4","4"
"2011-07","17663","22","2","456.27","4","5","4"
"2011-07","17664","80","1","326.19","2","4","4"
"2011-07","17666","9999","0","0","1","2","2"
"2011-07","17667","29","3","822.96","4","5","5"
"2011-07","17668","9999","0","0","1","2","2"
"2011-07","17669","38","2","1073.22","4","5","5"
"2011-07","17670","9999","0","0","1","2","2"
"2011-07","17671","25","2","704.37","4","5","5"
"2011-07","17672","9999","0","0","1","2","2"
"2011-07","17673","30","2","429.71","4","5","4"
"2011-07","17674","9999","0","0","1","2","2"
"2011-07","17675","5","8","4782.03","5","5","5"
"2011-07","17676","9999","0","0","1","2","2"
"2011-07","17677","10","8","4620.04","5","5","5"
"2011-07","17678","9999","0","0","1","2","2"
"2011-07","17679","9999","0","0","1","2","2"
"2011-07","17680","9999","0","0","1","2","2"
"2011-07","17682","11","2","712.94","5","5","5"
"2011-07","17684","9999","0","0","1","2","2"
"2011-07","17685","9999","0","0","1","2","2"
"2011-07","17686","68","3","1444.14","2","5","5"
"2011-07","17690","54","3","1074.28","3","5","5"
"2011-07","17691","9999","0","0","1","2","2"
"2011-07","17692","9999","0","0","1","2","2"
"2011-07","17693","5","1","200.47","5","4","4"
"2011-07","17694","9","1","283.12","5","4","4"
"2011-07","17695","0","2","765.34","5","5","5"
"2011-07","17696","6","3","1145.93","5","5","5"
"2011-07","17697","9999","0","0","1","2","2"
"2011-07","17698","9999","0","0","1","2","2"
"2011-07","17700","81","1","522.96","1","4","5"
"2011-07","17701","9999","0","0","1","2","2"
"2011-07","17702","31","2","775.13","4","5","5"
"2011-07","17703","6","1","229.14","5","4","4"
"2011-07","17704","36","1","497.90000000000003","4","4","5"
"2011-07","17705","5","3","409.5","5","5","4"
"2011-07","17706","16","5","5629.95","5","5","5"
"2011-07","17707","53","1","68.7","3","3","3"
"2011-07","17708","55","1","156.48","3","4","4"
"2011-07","17709","37","1","137.45000000000002","4","3","3"
"2011-07","17711","9999","0","0","1","2","2"
"2011-07","17712","9999","0","0","1","2","2"
"2011-07","17714","9999","0","0","1","2","2"
"2011-07","17715","68","1","326.4","2","4","4"
"2011-07","17716","45","1","1175.32","3","5","5"
"2011-07","17718","9999","0","0","1","2","2"
"2011-07","17719","5","5","1536.33","5","5","5"
"2011-07","17720","9999","0","0","1","2","2"
"2011-07","17722","57","1","357.3","3","4","4"
"2011-07","17723","23","5","2653.9","4","5","5"
"2011-07","17724","6","1","373.1","5","4","4"
"2011-07","17725","13","3","932.45","5","5","5"
"2011-07","17727","9999","0","0","1","2","2"
"2011-07","17728","9999","0","0","1","2","2"
"2011-07","17730","31","2","928.22","4","5","5"
"2011-07","17731","51","2","662.5699999999999","3","5","5"
"2011-07","17732","9999","0","0","1","2","2"
"2011-07","17733","9999","0","0","1","2","2"
"2011-07","17734","4","1","427.23","5","4","4"
"2011-07","17735","11","6","3857.31","5","5","5"
"2011-07","17736","9999","0","0","1","2","2"
"2011-07","17737","9999","0","0","1","2","2"
"2011-07","17738","16","2","791.57","5","5","5"
"2011-07","17739","64","1","388.18","2","4","4"
"2011-07","17742","9999","0","0","1","2","2"
"2011-07","17744","9999","0","0","1","2","2"
"2011-07","17746","9999","0","0","1","2","2"
"2011-07","17747","9999","0","0","1","2","2"
"2011-07","17749","46","1","305.51","3","4","4"
"2011-07","17750","1","3","839.06","5","5","5"
"2011-07","17752","9999","0","0","1","2","2"
"2011-07","17754","10","1","310.82","5","4","4"
"2011-07","17757","20","6","968.83","5","5","5"
"2011-07","17758","20","3","852.41","5","5","5"
"2011-07","17759","37","2","167.15","4","5","4"
"2011-07","17760","9999","0","0","1","2","2"
"2011-07","17761","9999","0","0","1","2","2"
"2011-07","17763","9999","0","0","1","2","2"
"2011-07","17764","79","1","261.97","2","4","4"
"2011-07","17765","26","2","250.63","4","5","4"
"2011-07","17767","9999","0","0","1","2","2"
"2011-07","17768","34","1","411.33","4","4","4"
"2011-07","17769","6","2","943.97","5","5","5"
"2011-07","17770","66","3","278.5","2","5","4"
"2011-07","17771","9999","0","0","1","2","2"
"2011-07","17772","9999","0","0","1","2","2"
"2011-07","17774","13","1","394.88","5","4","4"
"2011-07","17775","9999","0","0","1","2","2"
"2011-07","17777","9999","0","0","1","2","2"
"2011-07","17779","11","1","323.09","5","4","4"
"2011-07","17781","27","1","86.02","4","3","3"
"2011-07","17783","9999","0","0","1","2","2"
"2011-07","17785","9999","0","0","1","2","2"
"2011-07","17786","9999","0","0","1","2","2"
"2011-07","17787","20","1","149.02","5","3","4"
"2011-07","17788","9999","0","0","1","2","2"
"2011-07","17789","9999","0","0","1","2","2"
"2011-07","17790","1","4","534.87","5","5","5"
"2011-07","17791","9999","0","0","1","2","2"
"2011-07","17793","9999","0","0","1","2","2"
"2011-07","17795","47","1","187.14000000000001","3","4","4"
"2011-07","17796","9999","0","0","1","2","2"
"2011-07","17797","50","1","272.41","3","4","4"
"2011-07","17799","31","2","755.93","4","5","5"
"2011-07","17800","27","3","355.8","4","5","4"
"2011-07","17802","48","1","532.22","3","4","5"
"2011-07","17805","9999","0","0","1","2","2"
"2011-07","17806","9999","0","0","1","2","2"
"2011-07","17809","40","2","609","4","5","5"
"2011-07","17811","9","7","1065.49","5","5","5"
"2011-07","17812","9999","0","0","1","2","2"
"2011-07","17813","9999","0","0","1","2","2"
"2011-07","17816","9999","0","0","1","2","2"
"2011-07","17817","9999","0","0","1","2","2"
"2011-07","17819","50","2","1442.51","3","5","5"
"2011-07","17824","9999","0","0","1","2","2"
"2011-07","17827","9999","0","0","1","2","2"
"2011-07","17828","38","2","863.16","4","5","5"
"2011-07","17829","9999","0","0","1","2","2"
"2011-07","17830","9999","0","0","1","2","2"
"2011-07","17831","9999","0","0","1","2","2"
"2011-07","17832","9999","0","0","1","2","2"
"2011-07","17835","9999","0","0","1","2","2"
"2011-07","17836","9999","0","0","1","2","2"
"2011-07","17837","16","3","376.51","5","5","4"
"2011-07","17838","9999","0","0","1","2","2"
"2011-07","17839","9999","0","0","1","2","2"
"2011-07","17841","0","31","10142.01","5","5","5"
"2011-07","17843","9999","0","0","1","2","2"
"2011-07","17844","9999","0","0","1","2","2"
"2011-07","17846","9999","0","0","1","2","2"
"2011-07","17848","9","3","284.51","5","5","4"
"2011-07","17849","86","1","109.25","1","3","3"
"2011-07","17850","9999","0","0","1","2","2"
"2011-07","17852","9999","0","0","1","2","2"
"2011-07","17854","53","1","199.5","3","4","4"
"2011-07","17855","9999","0","0","1","2","2"
"2011-07","17856","9999","0","0","1","2","2"
"2011-07","17857","40","4","1112.04","4","5","5"
"2011-07","17858","36","1","484.4","4","4","4"
"2011-07","17859","9999","0","0","1","2","2"
"2011-07","17860","9999","0","0","1","2","2"
"2011-07","17861","4","3","843.59","5","5","5"
"2011-07","17862","9999","0","0","1","2","2"
"2011-07","17863","13","1","413.38","5","4","4"
"2011-07","17864","9999","0","0","1","2","2"
"2011-07","17865","29","3","1796.23","4","5","5"
"2011-07","17866","10","1","329.65","5","4","4"
"2011-07","17867","11","3","931.98","5","5","5"
"2011-07","17869","83","1","5.55","1","3","3"
"2011-07","17870","3","4","169.91","5","5","4"
"2011-07","17871","72","1","155.9","2","4","4"
"2011-07","17873","52","1","396.14000000000004","3","4","4"
"2011-07","17874","53","1","122.76","3","3","3"
"2011-07","17877","38","1","237.60999999999999","4","4","4"
"2011-07","17878","9999","0","0","1","2","2"
"2011-07","17879","41","1","178.51999999999998","3","4","4"
"2011-07","17880","9999","0","0","1","2","2"
"2011-07","17881","9999","0","0","1","2","2"
"2011-07","17883","9999","0","0","1","2","2"
"2011-07","17884","9999","0","0","1","2","2"
"2011-07","17885","9999","0","0","1","2","2"
"2011-07","17886","78","1","173.07","2","4","4"
"2011-07","17887","9999","0","0","1","2","2"
"2011-07","17888","29","2","184.92","4","5","4"
"2011-07","17889","80","1","102.02","2","3","3"
"2011-07","17890","9999","0","0","1","2","2"
"2011-07","17891","30","1","203.85999999999999","4","4","4"
"2011-07","17892","23","1","142.1","4","3","3"
"2011-07","17893","9999","0","0","1","2","2"
"2011-07","17894","9999","0","0","1","2","2"
"2011-07","17895","9999","0","0","1","2","2"
"2011-07","17896","9999","0","0","1","2","2"
"2011-07","17897","40","1","131.98","4","3","3"
"2011-07","17898","75","1","99.84","2","3","3"
"2011-07","17899","27","1","155.79999999999998","4","4","4"
"2011-07","17900","58","2","112.19999999999999","3","5","3"
"2011-07","17901","9999","0","0","1","2","2"
"2011-07","17904","9999","0","0","1","2","2"
"2011-07","17905","24","1","224.84","4","4","4"
"2011-07","17906","9999","0","0","1","2","2"
"2011-07","17908","9999","0","0","1","2","2"
"2011-07","17911","9999","0","0","1","2","2"
"2011-07","17912","9999","0","0","1","2","2"
"2011-07","17913","9999","0","0","1","2","2"
"2011-07","17914","9999","0","0","1","2","2"
"2011-07","17917","9999","0","0","1","2","2"
"2011-07","17919","9999","0","0","1","2","2"
"2011-07","17920","4","4","893.85","5","5","5"
"2011-07","17921","16","2","321.19","5","5","4"
"2011-07","17923","9999","0","0","1","2","2"
"2011-07","17924","9999","0","0","1","2","2"
"2011-07","17925","9999","0","0","1","2","2"
"2011-07","17926","1","2","397.29","5","5","4"
"2011-07","17928","9999","0","0","1","2","2"
"2011-07","17929","9999","0","0","1","2","2"
"2011-07","17930","30","1","303.53999999999996","4","4","4"
"2011-07","17931","2","1","111.16000000000001","5","3","3"
"2011-07","17932","41","2","934.51","3","5","5"
"2011-07","17934","9999","0","0","1","2","2"
"2011-07","17935","6","2","145.79","5","5","4"
"2011-07","17936","9999","0","0","1","2","2"
"2011-07","17937","9999","0","0","1","2","2"
"2011-07","17939","27","1","99.14","4","3","3"
"2011-07","17940","32","3","323.5","4","5","4"
"2011-07","17941","9999","0","0","1","2","2"
"2011-07","17942","9999","0","0","1","2","2"
"2011-07","17946","9999","0","0","1","2","2"
"2011-07","17947","9999","0","0","1","2","2"
"2011-07","17948","15","1","358.56000000000006","5","4","4"
"2011-07","17949","2","18","36103.96","5","5","5"
"2011-07","17950","9999","0","0","1","2","2"
"2011-07","17951","9999","0","0","1","2","2"
"2011-07","17954","30","2","467.9","4","5","4"
"2011-07","17955","66","4","557.3","2","5","5"
"2011-07","17956","9999","0","0","1","2","2"
"2011-07","17957","9999","0","0","1","2","2"
"2011-07","17958","9999","0","0","1","2","2"
"2011-07","17960","39","1","73.78","4","3","3"
"2011-07","17961","8","14","420.55","5","5","4"
"2011-07","17962","10","1","102.83","5","3","3"
"2011-07","17964","9999","0","0","1","2","2"
"2011-07","17965","2","4","563.95","5","5","5"
"2011-07","17966","19","3","447.43","5","5","4"
"2011-07","17967","9999","0","0","1","2","2"
"2011-07","17968","9999","0","0","1","2","2"
"2011-07","17969","34","1","103","4","3","3"
"2011-07","17970","79","1","582.59","2","4","5"
"2011-07","17972","9999","0","0","1","2","2"
"2011-07","17973","9999","0","0","1","2","2"
"2011-07","17974","87","1","172.77","1","4","4"
"2011-07","17975","2","4","777.55","5","5","5"
"2011-07","17976","9999","0","0","1","2","2"
"2011-07","17977","9999","0","0","1","2","2"
"2011-07","17978","9999","0","0","1","2","2"
"2011-07","17979","36","1","262.87","4","4","4"
"2011-07","17980","33","2","516.25","4","5","5"
"2011-07","17984","13","1","152.68","5","4","4"
"2011-07","17985","9999","0","0","1","2","2"
"2011-07","17986","9999","0","0","1","2","2"
"2011-07","17987","53","1","198.57","3","4","4"
"2011-07","17988","29","1","13.370000000000001","4","3","3"
"2011-07","17990","9999","0","0","1","2","2"
"2011-07","17991","9999","0","0","1","2","2"
"2011-07","17994","57","1","228.63","3","4","4"
"2011-07","17995","9999","0","0","1","2","2"
"2011-07","17997","1","4","1276.72","5","5","5"
"2011-07","17999","9999","0","0","1","2","2"
"2011-07","18001","9999","0","0","1","2","2"
"2011-07","18004","9999","0","0","1","2","2"
"2011-07","18005","9999","0","0","1","2","2"
"2011-07","18006","9999","0","0","1","2","2"
"2011-07","18008","71","2","397","2","5","4"
"2011-07","18009","9999","0","0","1","2","2"
"2011-07","18010","9999","0","0","1","2","2"
"2011-07","18011","9999","0","0","1","2","2"
"2011-07","18013","23","2","187.29","4","5","4"
"2011-07","18014","9999","0","0","1","2","2"
"2011-07","18015","9999","0","0","1","2","2"
"2011-07","18016","54","1","164.01","3","4","4"
"2011-07","18017","37","1","179","4","4","4"
"2011-07","18018","67","1","37.45","2","3","3"
"2011-07","18019","9999","0","0","1","2","2"
"2011-07","18022","9999","0","0","1","2","2"
"2011-07","18024","20","2","389.78","5","5","4"
"2011-07","18027","9999","0","0","1","2","2"
"2011-07","18030","9999","0","0","1","2","2"
"2011-07","18032","9999","0","0","1","2","2"
"2011-07","18033","9999","0","0","1","2","2"
"2011-07","18034","9999","0","0","1","2","2"
"2011-07","18035","9999","0","0","1","2","2"
"2011-07","18036","9999","0","0","1","2","2"
"2011-07","18037","22","1","9.2","4","3","3"
"2011-07","18040","9999","0","0","1","2","2"
"2011-07","18041","11","4","598.18","5","5","5"
"2011-07","18042","9999","0","0","1","2","2"
"2011-07","18043","74","1","135.35","2","3","3"
"2011-07","18044","34","3","545.76","4","5","5"
"2011-07","18045","9999","0","0","1","2","2"
"2011-07","18048","71","2","172.29","2","5","4"
"2011-07","18050","9999","0","0","1","2","2"
"2011-07","18053","9999","0","0","1","2","2"
"2011-07","18055","71","1","968.5","2","4","5"
"2011-07","18056","9999","0","0","1","2","2"
"2011-07","18058","9999","0","0","1","2","2"
"2011-07","18059","9999","0","0","1","2","2"
"2011-07","18061","19","3","520.94","5","5","5"
"2011-07","18062","41","2","550.72","3","5","5"
"2011-07","18064","1","1","406","5","4","4"
"2011-07","18065","51","5","662.1","3","5","5"
"2011-07","18066","9999","0","0","1","2","2"
"2011-07","18067","9999","0","0","1","2","2"
"2011-07","18068","9999","0","0","1","2","2"
"2011-07","18069","48","1","304.31","3","4","4"
"2011-07","18071","9999","0","0","1","2","2"
"2011-07","18072","53","1","247.44","3","4","4"
"2011-07","18073","9","10","2268.7400000000002","5","5","5"
"2011-07","18074","9999","0","0","1","2","2"
"2011-07","18075","31","2","423.77","4","5","4"
"2011-07","18077","41","1","233.89","3","4","4"
"2011-07","18078","85","1","138.19","1","3","3"
"2011-07","18079","9999","0","0","1","2","2"
"2011-07","18080","9999","0","0","1","2","2"
"2011-07","18081","1","1","113.25000000000001","5","3","3"
"2011-07","18082","9999","0","0","1","2","2"
"2011-07","18084","9999","0","0","1","2","2"
"2011-07","18085","9999","0","0","1","2","2"
"2011-07","18086","9999","0","0","1","2","2"
"2011-07","18087","9999","0","0","1","2","2"
"2011-07","18088","9999","0","0","1","2","2"
"2011-07","18092","52","2","673.8","3","5","5"
"2011-07","18093","9999","0","0","1","2","2"
"2011-07","18094","4","3","1258.1","5","5","5"
"2011-07","18095","9999","0","0","1","2","2"
"2011-07","18096","9999","0","0","1","2","2"
"2011-07","18097","73","1","799.38","2","4","5"
"2011-07","18099","9999","0","0","1","2","2"
"2011-07","18101","11","1","110.23","5","3","3"
"2011-07","18102","2","16","83074.94","5","5","5"
"2011-07","18104","9999","0","0","1","2","2"
"2011-07","18105","9999","0","0","1","2","2"
"2011-07","18106","9999","0","0","1","2","2"
"2011-07","18108","9999","0","0","1","2","2"
"2011-07","18109","6","6","1921.01","5","5","5"
"2011-07","18110","9999","0","0","1","2","2"
"2011-07","18112","34","1","196.64","4","4","4"
"2011-07","18113","9999","0","0","1","2","2"
"2011-07","18114","9999","0","0","1","2","2"
"2011-07","18116","9999","0","0","1","2","2"
"2011-07","18117","9999","0","0","1","2","2"
"2011-07","18118","15","7","1453.99","5","5","5"
"2011-07","18119","9999","0","0","1","2","2"
"2011-07","18120","82","1","111.15","1","3","3"
"2011-07","18121","17","2","673.1","5","5","5"
"2011-07","18122","18","1","119.19","5","3","3"
"2011-07","18123","9999","0","0","1","2","2"
"2011-07","18125","69","1","212.93","2","4","4"
"2011-07","18126","9999","0","0","1","2","2"
"2011-07","18127","1","1","139.6","5","3","3"
"2011-07","18129","9999","0","0","1","2","2"
"2011-07","18130","9999","0","0","1","2","2"
"2011-07","18133","80","1","931.4999999999999","2","4","5"
"2011-07","18135","58","1","109.82000000000001","3","3","3"
"2011-07","18136","79","1","311.86","2","4","4"
"2011-07","18138","9999","0","0","1","2","2"
"2011-07","18139","9999","0","0","1","2","2"
"2011-07","18142","25","2","1019.52","4","5","5"
"2011-07","18143","9","1","480.18","5","4","4"
"2011-07","18144","24","2","490.8","4","5","5"
"2011-07","18145","72","1","414.77","2","4","4"
"2011-07","18146","8","2","160.35000000000002","5","5","4"
"2011-07","18147","9999","0","0","1","2","2"
"2011-07","18149","83","1","321.9","1","4","4"
"2011-07","18150","8","2","413.28000000000003","5","5","4"
"2011-07","18151","2","1","340.8","5","4","4"
"2011-07","18154","9999","0","0","1","2","2"
"2011-07","18155","38","1","152.63","4","4","4"
"2011-07","18156","9999","0","0","1","2","2"
"2011-07","18158","9999","0","0","1","2","2"
"2011-07","18159","9999","0","0","1","2","2"
"2011-07","18160","68","1","318.55","2","4","4"
"2011-07","18161","8","1","224.94","5","4","4"
"2011-07","18164","9999","0","0","1","2","2"
"2011-07","18165","45","1","302.46000000000004","3","4","4"
"2011-07","18167","9999","0","0","1","2","2"
"2011-07","18168","44","2","306.82","3","5","4"
"2011-07","18169","9999","0","0","1","2","2"
"2011-07","18170","85","1","304.21","1","4","4"
"2011-07","18171","30","1","219.83","4","4","4"
